-1.723271118837207183e+01,-1.427832441506666328e+01,-1.180138891976462112e+01,-9.537580137624585674e+00,-7.781450013898958851e+00,-6.143443898049210539e+00,-4.144475373761608239e+00,-1.870836735127155315e+00,5.724793426396634910e-01,3.380498199392267811e+00,6.082499731070988069e+00,7.147528258376313559e+00,7.301039948732491069e+00,7.569196566888891198e+00,8.525332431114838627e+00,9.970250354548763738e+00,1.099302989143361486e+01,1.034210852420840254e+01,9.515198220036479526e+00,9.018716892890326520e+00,9.597334248355240405e+00,1.018083178860543470e+01,9.393982998483185298e+00,7.063199721708244283e+00,4.569230704200016646e+00,2.174698932657523898e+00,3.794608266557011333e-01,-9.374330886027988363e-01,-2.832163637837927794e+00,-4.258276994200758558e+00
-1.952896111606153440e+01,-1.720326335918231919e+01,-1.504783528763333322e+01,-1.305106181364444851e+01,-1.073624013237614783e+01,-8.142402036062565074e+00,-5.733096844856527596e+00,-3.226896489020020464e+00,-5.422849287366374726e-01,2.245764486404707494e+00,5.122559275753419072e+00,7.161825147986551343e+00,8.275980491438144071e+00,8.588615224800943082e+00,8.878750429477817008e+00,1.018423004801266707e+01,1.190390505959367395e+01,1.194656987933176850e+01,1.142650072497483826e+01,1.002558417597388463e+01,8.816690981380677528e+00,8.336908470008268068e+00,7.883508352588570745e+00,6.617307589788900657e+00,5.729250455055532321e+00,5.259523891270185381e+00,4.329247881529278530e+00,2.589463668726095680e+00,-1.798600555009734758e-01,-2.643114621291947408e+00
-1.534736426766809991e+01,-1.335290107214849975e+01,-1.149492653856907154e+01,-9.672424745773803068e+00,-7.450410554365899607e+00,-5.448841332557312178e+00,-3.836012060340916463e+00,-2.227308709984183732e+00,-4.477362696512506846e-01,1.088775981769727119e+00,2.753414831364530357e+00,3.825556146268681346e+00,4.744635929963486376e+00,5.282276399855226678e+00,5.849664725457676795e+00,6.523956754774745903e+00,7.125838703359966608e+00,7.684388272321361235e+00,8.549642357983339380e+00,9.393341711710043285e+00,9.490998179812297764e+00,9.164421061812962677e+00,8.587628804313043318e+00,7.269473958610490172e+00,6.251199442286905494e+00,5.472389811672748294e+00,4.317552534715170864e+00,2.953711103621956990e+00,1.799818786011970095e+00,6.494667099394471066e-01
-2.095035218355321405e+01,-1.893626235601298546e+01,-1.630746636971364083e+01,-1.301295601600106799e+01,-9.511230123844120143e+00,-6.735560826459537687e+00,-4.775889080886728699e+00,-2.833865344332187508e+00,-7.318145519624312811e-01,1.856841030688263672e+00,4.977858363222033233e+00,6.831323292428046479e+00,7.804392476787491262e+00,8.434980102020096737e+00,8.994973794032540937e+00,9.791588068977974402e+00,1.062992288438893418e+01,1.019524859741265033e+01,9.688891636662512852e+00,8.828562722851700073e+00,8.520301544459814025e+00,8.979837685291084171e+00,9.480817142518640495e+00,7.816923414538286430e+00,6.089942666237885049e+00,4.383720395270576553e+00,2.598105712242197551e+00,1.486488712873541118e+00,1.541067265513873796e-01,-1.623934479012862919e+00
-1.348501710366675965e+01,-1.244891397378562736e+01,-1.108055937677756475e+01,-9.581130808918409514e+00,-8.110203927118750045e+00,-6.140950317882213128e+00,-3.418130225368766872e+00,-8.576761497451588223e-01,6.288239926159724380e-01,1.771490470515633353e+00,3.338208711983159382e+00,3.772374433857609066e+00,3.880354646740800106e+00,4.105206155778978960e+00,4.740668169928963671e+00,5.527499127165423687e+00,6.207943690112656121e+00,6.500029863493669957e+00,6.494218456045625310e+00,6.366995444153379147e+00,6.394855055908178265e+00,6.744167371221303497e+00,7.328924401059833116e+00,6.947321833527076329e+00,5.701007296264439361e+00,3.818175113708244695e+00,2.702552904387968802e+00,2.485408369008306639e+00,2.346804121575313484e+00,2.594737397165010062e+00
-2.650870638879860852e+00,-2.041375724415185555e+00,-1.035476326000258629e+00,-1.621450837415557844e+00,-4.581173814587125026e-01,1.184899898824400166e+00,2.376764508467060999e+00,3.274147901443548836e+00,3.713036772618377057e+00,4.522282054818501429e+00,5.455324952580395070e+00,5.559447904257400097e+00,5.265769786860574619e+00,4.725710276879231841e+00,2.619489238874720627e+00,1.179117124322495602e+00,1.522491988479839131e+00,1.936205350341999365e+00,1.271587314239435829e+00,1.552039777973929224e-01,-1.824935335762584820e+00,-2.683594817128410082e+00,-3.104937884091426348e+00,-3.672125387029330223e+00,-4.498221861270946142e+00,-6.039414021858761750e+00,-6.982997427970477844e+00,-7.028819932292876160e+00,-6.513840525777552237e+00,-6.461349820270834599e+00
-1.284444293501540102e+01,-1.144434445400454869e+01,-1.021478734740763095e+01,-8.596828045739830060e+00,-7.311814927070869885e+00,-5.990144519160184977e+00,-4.707156959888959769e+00,-3.230073267985234420e+00,-1.937034500483325150e+00,-5.893808049292164064e-01,6.499822452015452390e-01,2.063501326189711271e+00,3.272835421338623263e+00,4.642177584175170679e+00,6.083469332497823068e+00,7.371437710879291672e+00,8.658577913794932357e+00,8.669375087929640955e+00,8.597761810597132737e+00,8.631932369532535176e+00,8.619975102178749182e+00,8.620918857457885665e+00,8.218453229012633088e+00,6.858406070112276431e+00,5.478986335218077208e+00,4.194935610994185105e+00,2.813279826867838285e+00,1.461231786763155460e+00,1.420061563430810025e-01,-1.243003626438136333e+00
-1.959466736056571534e+01,-1.772803261274326303e+01,-1.607248001421764982e+01,-1.444325238180207727e+01,-1.221226995751700173e+01,-9.827366379692632492e+00,-7.377290436252859074e+00,-5.056361917265195238e+00,-2.656149868723101104e+00,-2.294265503639973947e-01,2.771424328518583557e+00,4.799070032535279751e+00,6.078483000843563744e+00,7.130356056397677555e+00,7.757538508639530761e+00,8.962504172407605552e+00,1.023124675404164563e+01,9.470286480169194832e+00,7.859169158636652774e+00,6.976131524165675835e+00,6.746117136735667152e+00,6.445938540900598923e+00,5.501142787542518953e+00,4.244912150624114311e+00,3.387717709660378329e+00,2.153747937688238245e+00,2.022199001728959555e-01,-2.242485995719459169e+00,-4.375222293945551399e+00,-6.519173411778810490e+00
-1.382462295809540720e+01,-1.239201699702944737e+01,-1.090442410152108366e+01,-9.523418105035069914e+00,-8.214672688999344885e+00,-6.808380031352931461e+00,-5.405445064811084777e+00,-4.079759128697213022e+00,-2.621385845234243117e+00,-1.223453727355389820e+00,8.888822310899263668e-02,1.467823524283430103e+00,2.822750463015299527e+00,4.111914877111057187e+00,5.641135723346105912e+00,6.957529530999519984e+00,8.165958798100495741e+00,8.169152383663480066e+00,8.127120839181865009e+00,8.121431627047796198e+00,8.129049372912627192e+00,8.062390137414510605e+00,7.635891908234067493e+00,6.168611562596762354e+00,4.824468121664938103e+00,3.374991265170101062e+00,1.905886005698798291e+00,5.211860119848790163e-01,-8.660336471242425782e-01,-2.272930646611599936e+00
-1.434569400399112205e+01,-1.356451701646780528e+01,-1.263685616218130114e+01,-1.104947266379376991e+01,-9.037869088104400817e+00,-7.144240570147522007e+00,-5.190701819629909508e+00,-2.916507734257743678e+00,-1.060696379526680388e+00,6.125605973229993895e-01,2.466521552698585751e+00,3.362501619608356584e+00,4.066356811878845789e+00,4.181279449308997975e+00,3.750039051761746567e+00,3.344781027924942585e+00,3.824695409423785275e+00,4.701411712526768483e+00,5.362035292860541702e+00,5.746994459584581882e+00,5.881712098294250346e+00,5.619155633705168462e+00,5.244683784898499290e+00,4.594092045381994005e+00,4.345799768335681712e+00,3.940440860569528692e+00,3.188123480428653345e+00,2.301824058028589803e+00,1.011707998627110694e+00,-1.137298399088604861e-01
-2.002352949473596411e+01,-1.731335615480978518e+01,-1.515037648625224520e+01,-1.343941243388908546e+01,-1.185489052692707013e+01,-9.416080999273784613e+00,-6.278499990760368021e+00,-3.811558608305442686e+00,-1.620081812824889722e+00,9.908175217413404123e-01,3.623211048569004777e+00,4.875570742917052058e+00,6.343447152791397592e+00,8.526023285367822169e+00,1.019220810062574500e+01,1.145600943184349418e+01,1.235628577871209188e+01,1.211093029121347264e+01,1.167275330789375509e+01,1.103947239296767080e+01,1.062686060570820246e+01,1.030017147203901651e+01,9.330763073840110167e+00,7.071967710552373276e+00,5.265314342684145110e+00,4.209239443431050276e+00,3.043492056743728469e+00,8.798187898993282685e-01,-1.652483530951605717e+00,-2.556299798454006567e+00
6.688317752639287850e-01,8.177704924609421333e-01,5.640766711782476683e-01,5.256904820513870202e-01,1.640679227634400661e+00,2.128542262167221644e+00,2.647475770901587477e+00,3.701921858482235095e+00,3.885937962884760122e+00,4.278891287263607346e+00,4.859753412280602092e+00,5.280710425091342586e+00,5.845751586327506466e+00,5.247556137086766270e+00,4.250250805086006167e+00,3.127071794965678109e+00,1.615920512429460443e+00,1.118211994680117227e-01,2.775271230091561625e-01,-2.075501962247246757e-01,-4.595867191373346761e-01,-1.346034849645805220e+00,-2.082371140005644605e+00,-3.025673722380679109e+00,-3.093508438129298987e+00,-3.441198263433180138e+00,-4.059212891665268330e+00,-4.152548765328890390e+00,-5.832631615528408808e+00,-7.904725159953283509e+00
-1.803196279442712679e+01,-1.587473775259818431e+01,-1.431314609547185057e+01,-1.226248883243226118e+01,-9.625752556486009581e+00,-7.212782610962706009e+00,-4.730773818844338230e+00,-2.286373640146697639e+00,-2.327395198070622007e-01,1.700826256463209063e+00,3.801066065616268475e+00,5.046697771741305516e+00,5.861835725713476997e+00,7.197509602055387923e+00,8.794674338896470545e+00,9.688443056565812839e+00,1.001196162825834612e+01,8.961366293170382136e+00,7.876647489636886768e+00,7.555477474108667657e+00,8.117506573870988618e+00,8.467802992001942641e+00,8.250302505339400128e+00,6.682966597363090955e+00,5.171648177300461668e+00,3.606254446310797057e+00,1.917699988977970893e+00,1.261777994350438137e-01,-1.841271182069089685e+00,-3.646759099814023131e+00
-2.109865412654662720e+01,-1.974907964750897804e+01,-1.742349649660835809e+01,-1.438756861383806829e+01,-1.072294301933270866e+01,-7.754380755367992428e+00,-5.292558974376763814e+00,-2.821790562851084871e+00,-6.970662737715085933e-04,2.475211483881147867e+00,4.234279530318700857e+00,5.048410876767726485e+00,6.138111260921995438e+00,7.090402164342243019e+00,8.341015060939534820e+00,9.750631018263268501e+00,1.103790682514564025e+01,1.023698913173844183e+01,9.313839861908522977e+00,8.409592132300845790e+00,8.085934872538691920e+00,7.802895363958796793e+00,7.101260474695600955e+00,6.105667359425133611e+00,5.197662775922735179e+00,3.896331403291547701e+00,2.278248988180525014e+00,5.151233746150232079e-02,-1.850047059014635842e+00,-3.109002440732408168e+00
-1.569094439743011771e-01,-2.293378177343718960e-02,2.679929466431741902e-01,9.848231377260495689e-01,1.272339051596304671e+00,1.778096110062624691e+00,2.439694198741249043e+00,3.403408623275075762e+00,4.173997960068271063e+00,4.903846567628296071e+00,5.429941119138704586e+00,4.269862412539552565e+00,3.694374105788349461e+00,2.931987768245866377e+00,2.319005742298201778e+00,1.424530435021743813e+00,1.322755100285101904e+00,1.554323218207373181e+00,9.902936203809415971e-01,-4.824613775640836932e-01,-1.494808389281641059e+00,-3.257938842607807750e+00,-4.058077138389478478e+00,-4.484719342185814028e+00,-4.913465863238748454e+00,-5.515608899311637003e+00,-5.327509674671008000e+00,-4.634659214474099898e+00,-5.560866207745251977e+00,-6.353097412090870755e+00
1.154790659544148834e+00,1.819653365019711533e+00,1.445667774318409649e+00,2.261662772155148105e+00,2.197427282631336354e+00,1.327833786868744204e+00,1.674738516457121795e+00,3.060990183157341615e+00,4.922698519135143336e+00,5.790849945163559553e+00,5.380092114060218478e+00,3.917228723315040462e+00,2.881321999311421411e+00,2.735303301863219794e+00,2.858455885075626313e+00,3.432134162150406009e+00,2.779641939811323237e+00,1.111998134490241430e+00,-3.681778039135130687e-01,-8.297867636979744388e-01,-8.690823750012358628e-01,-1.177598378016313285e+00,-2.894871573058991121e+00,-4.077935241251760878e+00,-4.625721792595885340e+00,-4.486501111600162517e+00,-5.068933468476966908e+00,-5.770438817211268834e+00,-5.402942636776409735e+00,-6.227153129742545978e+00
-1.800586629717754050e+01,-1.480572096738546328e+01,-1.243503619559683138e+01,-1.054067617169249260e+01,-8.536335705601295842e+00,-6.381129565334414444e+00,-4.777638573360016849e+00,-3.269071065920991614e+00,-1.634409099077294369e+00,7.760518540997600467e-02,2.464475326585634729e+00,3.926501227964715124e+00,5.514126928241425141e+00,7.676266497018239043e+00,9.732578936208126308e+00,1.092323257949981397e+01,1.174088723664547729e+01,1.141827590435360484e+01,1.084505761510486543e+01,9.846319008803677164e+00,8.861936166423216577e+00,8.183655459062228132e+00,7.489618126091304617e+00,5.556598407232532288e+00,3.542975239891497985e+00,1.827934091334352029e+00,6.757101017524580477e-01,-7.488426714456063449e-01,-2.706312632803606899e+00,-4.409659387881335491e+00
-1.542496113296602189e+01,-1.250538802686660134e+01,-1.053566986909943992e+01,-9.421887453522533207e+00,-8.353950975487023811e+00,-7.170937545239748800e+00,-5.716167515818693978e+00,-3.587366685642368935e+00,-1.032950054539560680e+00,1.185196331406739079e+00,2.775279224957098556e+00,3.170936090806124152e+00,3.594689419676248221e+00,4.213474801995571006e+00,4.609502220113718352e+00,4.828222279582965015e+00,4.945582889923599623e+00,5.428925462469195828e+00,5.811999720220430099e+00,5.672151128902127581e+00,5.929037069858869913e+00,6.852212500059861711e+00,7.258890707353168992e+00,6.370490095639276262e+00,5.132400913672394260e+00,3.453688725420060113e+00,2.163542245829053634e+00,1.065939132464605699e+00,-4.537408073943672848e-01,-7.124160826779151190e-01
-1.378061986056142807e+01,-1.211363401925734351e+01,-1.093627798332070000e+01,-9.827603654012829537e+00,-8.106315574948768088e+00,-5.832820507349761208e+00,-3.815595067382255401e+00,-2.351539327603715979e+00,-9.790892716017752795e-01,3.542493095970976058e-01,1.595844666717991744e+00,1.932973798457869874e+00,2.848076457108030368e+00,3.973620716341885739e+00,4.706623977545532078e+00,4.842698290609878775e+00,4.264091515020968615e+00,3.487991434364185572e+00,3.879075544294458666e+00,5.495884450702543056e+00,6.992872255185211827e+00,7.551794248067105642e+00,7.373993718547817267e+00,5.663020501189781619e+00,3.460652722531161629e+00,1.431624038301894553e+00,2.455506511558877558e-01,-1.902976109117626713e-01,-1.164369095545876864e-01,-7.048338529942651531e-01
-1.436542538688172854e+01,-1.341627236538759504e+01,-1.223654245270263807e+01,-1.029614396095485418e+01,-7.792341564445155022e+00,-5.502078031139720160e+00,-3.940934801918988484e+00,-3.184652754184298384e+00,-2.214489054273248492e+00,-6.213126909372347351e-01,1.705352087903954761e+00,3.015448478834942048e+00,3.444892879892548443e+00,3.278893059172248936e+00,3.494976997738577840e+00,4.260739259578409488e+00,5.257600736756306681e+00,6.029300363401092433e+00,6.145315543195441599e+00,5.582431854093049317e+00,4.824225085563420556e+00,4.615622614260479040e+00,4.536901780418829411e+00,3.979131422718190869e+00,3.822909116695067056e+00,2.976912829303087982e+00,1.689973889112906580e+00,2.311355263404850646e-01,-1.453502579316949150e+00,-2.602116477980858988e+00
-1.519888315809343560e+01,-1.375230755742266808e+01,-1.197792021885917357e+01,-9.839506370119309508e+00,-7.982123023364042780e+00,-6.645629157771631768e+00,-4.885287582644971316e+00,-2.631001390103077764e+00,-6.673761410225851343e-01,9.830375640430465412e-01,2.874140589193345363e+00,3.579507847112745722e+00,3.772189712974866271e+00,4.174734808169398903e+00,4.733285599781288155e+00,4.919868100688179702e+00,4.749992763258485517e+00,4.506660968826541769e+00,4.318812710958648715e+00,4.231833209092017434e+00,4.691664424550380019e+00,5.805387863408046911e+00,6.852836026251292623e+00,6.647849605045378141e+00,5.866287223745755952e+00,4.685217980969892615e+00,3.363703928687544753e+00,2.408152972895799770e+00,1.332590845494981968e+00,2.439414024928276969e-01
-2.305872822861818250e+01,-2.070203539219430766e+01,-1.750343420684921014e+01,-1.371308618264344581e+01,-1.007872570382950528e+01,-7.229723267204816395e+00,-5.037583104363982045e+00,-2.919595430641208633e+00,-7.143313160904752879e-01,1.475353309895583775e+00,3.886432514292738727e+00,5.287704981908521340e+00,5.912887600410195788e+00,6.439461550602365136e+00,7.895655736832702942e+00,9.598063412594854071e+00,1.040892014903709217e+01,9.467342610760951516e+00,8.373082311586951931e+00,7.681685929629137100e+00,7.264690807118231675e+00,6.797083190736913139e+00,5.918776916046192937e+00,3.945507339619690246e+00,1.938978224786320759e+00,-2.892488255831285326e-02,-1.403751827677394370e+00,-2.803061575048991116e+00,-4.968697687966255216e+00,-7.353150091471569283e+00
-1.974381902023183422e+00,-1.633378110924717630e+00,-1.220203717986818814e+00,2.140453207183818929e-01,1.500505768218725500e+00,3.128796238788213557e+00,3.271133908906480148e+00,3.477747535337490259e+00,4.297111780319544216e+00,5.411258519401366485e+00,7.229482589517517432e+00,6.691708085392706451e+00,6.469725169557264621e+00,6.194468958872324293e+00,4.711543933592865052e+00,3.629335793247643771e+00,2.003874023228489953e+00,1.250427049861856821e+00,4.098374356554596587e-01,-3.262435172713173404e-01,-1.723462417615042153e+00,-3.133204128142350608e+00,-3.872752564039747991e+00,-4.349777437704950067e+00,-4.414105222508356796e+00,-3.903668572278376825e+00,-4.352257608047223059e+00,-5.267536387795066055e+00,-5.895071129997830894e+00,-7.409934679859976114e+00
-1.339540370926169288e+00,-5.143984344571100875e-01,4.171077982165977138e-02,5.765999213413190994e-01,1.181471042482861611e+00,1.639618151246615474e+00,2.898742315283336701e+00,4.270905427962191858e+00,5.547108681952139797e+00,6.684551618019586527e+00,6.883126718286170842e+00,5.846823048161306602e+00,4.298982658052312722e+00,3.487991230949255783e+00,2.867773298004867133e+00,2.178943917165430122e+00,2.990681332944748583e+00,2.147986742825411355e+00,1.989210400870152995e+00,1.286568788090893145e+00,6.413654055439158563e-01,3.079777966875175688e-01,-1.011702795393946142e-01,-2.953028908926148333e+00,-4.513512635656228511e+00,-5.280009095822034482e+00,-4.754010162062462186e+00,-5.277829353596051654e+00,-4.997280042038849679e+00,-5.012458172997960482e+00
-1.363048621312003661e+01,-1.220510455970181951e+01,-1.075739902646613722e+01,-9.535862349702700413e+00,-8.024343921754530484e+00,-6.740185962984896584e+00,-5.275087199489114198e+00,-3.829992844719666945e+00,-2.454368851431667498e+00,-9.468687076839054084e-01,3.508533401500953941e-01,1.853284871667379097e+00,3.222361364845401699e+00,4.630428514930820860e+00,6.130206796952669457e+00,7.482304749624206330e+00,8.928667772296680738e+00,8.998593312597812144e+00,9.000236318845376005e+00,9.056763985901508107e+00,9.198513027941897846e+00,9.054412885099340613e+00,8.799267555001520691e+00,7.558668602382688562e+00,6.242730325373411659e+00,5.007911675499499893e+00,3.598853065767430248e+00,2.325865023047443358e+00,1.130861769320653964e+00,-1.876206637948378275e-01
-1.311224545461475710e+00,-7.778056890613954666e-01,-1.053144855482814890e-01,4.113554263267856781e-01,1.262323640862310414e+00,2.316186032863442712e+00,3.871682447288755213e+00,4.218587643659524211e+00,5.048452351802161786e+00,5.040285756851644372e+00,5.765695692238512748e+00,4.038518718579147126e+00,2.937171005215194253e+00,1.726102086951541104e+00,1.615013336354314433e+00,2.251399954309125206e+00,3.855431997456703730e+00,4.248086950913408266e+00,3.309599445225840597e+00,1.034262161998790175e+00,-8.844476185759081455e-01,-2.042753758447211965e+00,-2.581796055632378462e+00,-2.633040607045154413e+00,-3.103505263533236747e+00,-5.005873363564834477e+00,-6.254736224057162453e+00,-6.395259829485060443e+00,-6.708685840669868838e+00,-7.296311996307991876e+00
-1.442437271128152076e+01,-1.194203755158346958e+01,-9.993855990787700705e+00,-8.288326465035426693e+00,-6.411301434496924578e+00,-4.550516350483844619e+00,-3.156805253478537132e+00,-1.989287712169330202e+00,-1.463576061671335304e-01,2.187968590490416698e+00,4.467884127307017117e+00,5.478056827563676734e+00,6.137384789787923900e+00,6.023947059290021500e+00,5.236300601944017252e+00,4.403572525556981532e+00,4.422760785696172370e+00,4.725313042234792427e+00,4.855849489286376830e+00,4.724806244993025928e+00,4.469411556761722970e+00,4.116713396337901898e+00,3.953271376457179631e+00,3.695255856182424470e+00,3.723169051278826469e+00,3.294169710765827652e+00,2.395935348041001944e+00,7.858482041965688669e-01,-1.143090078634455775e+00,-2.604988379929894293e+00
